,user_acc_x(G),user_acc_y(G),user_acc_z(G),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),LabelOnTable,LabelWalking,LabelRunning,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
2018-06-11 19:54:58.844709,-0.00111692359448,0.00049421986147,-0.00174117398176,0.0305480919056,0.087425210415,-0.0364489807872,0.000752344968934,0.00160964312457,-0.00292962888841,0.0304266027432,-0.0873139692977,-0.995716173665,18.4945939588,0.000468751826098,-46.0791384594,1,0,0,0.925995867641,0.0822660366203,0.110508553374,-0.181130472325,0.0102278389523,0.0088294759558
2018-06-11 19:54:59.094709,-0.000707426507248,0.000910816369689,-0.00151067056673,0.0306256297049,0.0874076112797,-0.0372505055917,0.00137684227282,0.000854169286336,-0.00306275223985,0.0305037702233,-0.0872966176408,-0.995715129968,18.4947157216,0.0146154725358,-46.0790857571,1,0,0,0.926090361715,0.0821487859742,0.110621793449,-0.181239900987,0.0101260320627,0.00890458740108
2018-06-11 19:54:59.344709,-0.000608549060968,0.000557874433565,-0.00114128877944,0.0305514988267,0.0874437868245,-0.0380843462875,0.00174794506246,0.000602188580316,-0.00331898014552,0.0304299715895,-0.0873324224139,-0.99571424113,18.4879782183,0.0275550000734,-46.0817843432,1,0,0,0.926104797428,0.0820022832868,0.110851313737,-0.181330147658,0.0100394361491,0.00893390458223
2018-06-11 19:54:59.594709,-0.000432397421753,0.000623655680178,-0.00180342906489,0.0305777844406,0.0875239464285,-0.0388960505834,0.00151903932748,0.00139019071508,-0.00357613350111,0.0304559283295,-0.0874120431124,-0.995706579492,18.4854717242,0.0374128873512,-46.0827839093,1,0,0,0.926066373364,0.0819736535286,0.110966428984,-0.18147754156,0.00994205125006,0.00897527946769
2018-06-11 19:54:59.844709,-0.000747325381896,0.000988818749915,-0.00208820467151,0.0305591538585,0.0874409302847,-0.0397004197374,0.00141494564506,0.00106872126422,-0.0032437048514,0.0304376510422,-0.0873293693585,-0.995714287515,18.481739843,0.0544711394359,-46.0842617711,1,0,0,0.926127450673,0.0818597686822,0.111177349123,-0.181658911943,0.0100704277352,0.00907791724682
2018-06-11 19:55:00.094709,-0.000884579176468,0.000488575915989,-0.00140291995688,0.0303003152856,0.08735132855,-0.0404755152757,0.001253862392,0.000597338953365,-0.00277942961826,0.0301803155669,-0.0872401446693,-0.995729955531,18.4671157529,0.0722573598429,-46.0901009627,1,0,0,0.926157669471,0.0816417659987,0.111609243225,-0.181728855826,0.0101452413659,0.00907889989189
2018-06-11 19:55:00.344709,-0.000223702925425,0.000284247452756,-0.00138507708585,0.0302348799462,0.0874226963207,-0.0412122320998,0.0012716396554,0.000922166677041,-0.00267456730352,0.0301148969593,-0.0873113632306,-0.995725770044,18.460279618,0.0817484631521,-46.0928235243,1,0,0,0.926127892352,0.0815621750976,0.111807744967,-0.181781538932,0.00996349665122,0.00904789753945
2018-06-11 19:55:00.594709,-0.000414634005288,0.000963987943835,-0.00181484329271,0.0303209266481,0.0874772467383,-0.0419587096998,0.00154173031775,0.000770573398103,-0.00283343897391,0.0302002858473,-0.0873658156366,-0.995718305337,18.4612665722,0.0913827387111,-46.0924093433,1,0,0,0.92613373675,0.0814993098313,0.111822266139,-0.181990322299,0.00999416842216,0.00918212883813
2018-06-11 19:55:00.844709,-0.000796598484398,0.000944791043358,-0.00168098579482,0.0302124554538,0.0874393891369,-0.0427041832616,0.00163967082631,0.000415376726672,-0.00294104625098,0.030092434123,-0.0873279614281,-0.995724928633,18.4538395905,0.105683435823,-46.0953547062,1,0,0,0.926154007291,0.0813505500826,0.112068986361,-0.182134000432,0.0100734277866,0.00925084082393
2018-06-11 19:55:01.094709,-0.000120724201384,0.00032256797102,-0.00137667267977,0.0301164045558,0.0874611011895,-0.0434112669341,0.00149001243063,0.000606252252356,-0.00255944593918,0.0299967427919,-0.0873495074644,-0.995725999665,18.4457590283,0.117227903132,-46.0985598829,1,0,0,0.926161812695,0.0812479332321,0.112340613526,-0.182128925881,0.00991256375158,0.00919282406743
2018-06-11 19:55:01.344709,0.000121248104345,0.000450351058146,-0.00132923188676,0.0301652633865,0.0875247413213,-0.0441088280193,0.00120587783836,0.000838968538545,-0.00248050225883,0.0300451876841,-0.0874130337536,-0.995718895945,18.4447422923,0.126161509585,-46.0989423034,1,0,0,0.926178444157,0.0811707268012,0.112413080367,-0.182232545179,0.00985890606116,0.00926733468181
2018-06-11 19:55:01.594709,-0.000412539964431,0.000692488506082,-0.00171714155506,0.0302212697151,0.0875094143453,-0.0448004589941,0.0012857590981,0.000630263380926,-0.00296125335982,0.0301011733674,-0.0873977484179,-0.995718638445,18.4451038298,0.138260080524,-46.0987635824,1,0,0,0.926216691957,0.0810983545516,0.112500035596,-0.182414056015,0.00995008574442,0.0093837467183
2018-06-11 19:55:01.844709,-0.000539039548347,0.000511494575871,-0.00207473125042,0.030235323256,0.0874918805103,-0.0454752783041,0.00179928794846,0.000342272951324,-0.00285942030835,0.03011529028,-0.0873801467461,-0.995719873318,18.4429681003,0.150751203729,-46.0995779205,1,0,0,0.926249291824,0.0810349263016,0.112661381927,-0.182526023595,0.0099432667542,0.00942204165386
2018-06-11 19:55:02.094709,-0.000254464826138,0.000669962989184,-0.00177590047047,0.0302148556873,0.0875409694574,-0.0461883487798,0.0015949701222,0.000471593173535,-0.00268057840143,0.0300945409002,-0.0874290593888,-0.995716126039,18.4387433679,0.160683892023,-46.101235049,1,0,0,0.926260718553,0.0809185586465,0.112792406461,-0.182625794212,0.00988690935495,0.00948841619855
2018-06-11 19:55:02.344709,-0.000450570765392,0.000757205852712,-0.0014332802013,0.030154583147,0.0875563705443,-0.0469004695799,0.000800531396944,0.000335349995743,-0.00286540089801,0.0300343824823,-0.0874444078851,-0.995716469979,18.4333936301,0.171756338765,-46.1033343281,1,0,0,0.926274340235,0.0807804253066,0.112957904067,-0.182746970165,0.00998254964766,0.00956798616973
2018-06-11 19:55:02.594709,-0.000830492347319,0.000488559737693,-0.00162227858943,0.0299806351962,0.0875178285992,-0.047516846867,0.000975638625571,-0.000213987680272,-0.00263446337081,0.0298614307194,-0.0874060459605,-0.995725036864,18.4231337858,0.184139091071,-46.1073873513,1,0,0,0.926247452703,0.080668950467,0.113250276115,-0.182862596735,0.0100968787345,0.00956350922128
2018-06-11 19:55:02.844709,-0.000288448516154,0.000662233675922,-0.00199031579595,0.0298368067977,0.087489609706,-0.0481108979101,0.0015900219847,9.8013219172e-05,-0.00251304088931,0.0297182375953,-0.0873780711897,-0.995731932882,18.4133062551,0.195507848379,-46.1112679989,1,0,0,0.926214524409,0.0806004630581,0.113523206544,-0.182945103041,0.00992656317243,0.00951195455656
2018-06-11 19:55:03.094709,1.19301242769e-05,0.000853888531666,-0.00188485443615,0.0299347460535,0.0874657823474,-0.0487273768694,0.00144907154686,0.000830125628918,-0.00250377445366,0.0298155665357,-0.0873542589736,-0.995731091217,18.4146897326,0.20696697832,-46.1106631006,1,0,0,0.926302094359,0.0805293112516,0.113601423488,-0.183021029065,0.00980134615227,0.0096023387797
2018-06-11 19:55:03.344709,-0.000519854235455,0.000559091831015,-0.00153800733811,0.0300086250827,0.0874342147668,-0.0492868498653,0.00132618054998,0.000562790685094,-0.00200527577414,0.0298891987869,-0.087322700246,-0.995731495902,18.416382074,0.218413401449,-46.109934734,1,0,0,0.926400128934,0.0804195654424,0.11367849697,-0.183114109052,0.00993470956114,0.00974217889792
2018-06-11 19:55:03.594709,-0.000367198875737,0.000338970079856,-0.00183592624322,0.029907386937,0.0874088682376,-0.0498018844436,0.00129286050057,3.87615668951e-05,-0.00178555764688,0.0297885667074,-0.0872975169964,-0.995736794927,18.4099847398,0.228324949971,-46.1124426177,1,0,0,0.92638782031,0.0803657395285,0.11390369138,-0.183170214494,0.00995892889909,0.00969634864864
2018-06-11 19:55:03.844709,-0.000375078939115,0.000298000790771,-0.00175809445346,0.0298457896152,0.0874143456541,-0.050290882997,0.000831941843105,0.000316866541485,-0.00192018189949,0.0297271911754,-0.087302983737,-0.995738234296,18.4048236144,0.236198586692,-46.1144626496,1,0,0,0.926384158106,0.0802861586172,0.114054092747,-0.183239891922,0.00996111485117,0.00971914506916
2018-06-11 19:55:04.094709,-0.000557093444715,0.000405067126213,-0.000944570652143,0.0298059582258,0.0874146519629,-0.0507668209259,0.000886899759424,0.000591678545739,-0.00205855178753,0.0296876677983,-0.0873034394974,-0.99573931793,18.4005637149,0.244575603384,-46.1161198397,1,0,0,0.926429213056,0.0801284581698,0.114160962883,-0.183321990719,0.00993985322025,0.00983057396169
2018-06-11 19:55:04.344709,0.000327304321854,0.00050499361633,-0.00131784191188,0.0298083958834,0.0873274240143,-0.0513052640561,0.00122244304686,0.000244675487418,-0.00224759705166,0.0296905684593,-0.0872166575118,-0.995746866754,18.3977839932,0.257263401313,-46.1171586357,1,0,0,0.92649484996,0.0801037166086,0.114375249338,-0.183331295767,0.00975007631091,0.00975016558367
2018-06-11 19:55:04.594709,0.000156886301245,0.000338744750087,-0.00193231084093,0.0299216675056,0.0872423557209,-0.0518272314772,0.000863254904319,0.000130803107172,-0.00197740479545,0.0298035466414,-0.0871316667142,-0.995750858047,18.4008971491,0.269635455182,-46.1158452028,1,0,0,0.926586323634,0.0800987751716,0.114478875848,-0.183409025298,0.00983610448382,0.00979989869932
2018-06-11 19:55:04.844709,-0.000778136161215,0.000477843083721,-0.00159864193962,0.0299752570523,0.0872219733689,-0.0522521784765,0.000680676895144,0.000330707074559,-0.00169509549324,0.0298568045231,-0.0871113864075,-0.995750942872,18.4022253775,0.278318210468,-46.1152654926,1,0,0,0.926650944147,0.0799818081552,0.114492018523,-0.183563818638,0.0100301046989,0.010002939927
2018-06-11 19:55:05.094709,-0.000420607987326,0.0006722974535,-0.00188964563916,0.0300079581611,0.0871388552115,-0.0526874907874,0.000816042622558,0.000227837513754,-0.00184595061739,0.0298894841573,-0.08702878319,-0.995757311069,18.4017714344,0.289636280789,-46.1153755469,1,0,0,0.926723765874,0.0799511290498,0.114632860913,-0.183613834446,0.00994748317541,0.00999880303437
2018-06-11 19:55:05.344709,-0.000284658125026,0.000219364412211,-0.00200279650786,0.0300679943538,0.0870962141282,-0.053133069157,0.000597784754822,0.000509818372707,-0.0016612741446,0.0299494042489,-0.086986153526,-0.995759295008,18.4024474079,0.299295701653,-46.115044202,1,0,0,0.926795524426,0.0799221303414,0.114752308829,-0.183625979787,0.00990204254944,0.0100138177681
2018-06-11 19:55:05.594709,-8.94002495883e-05,0.000104451036091,-0.00155118781232,0.0299848869674,0.0872262277882,-0.0535258295065,0.000751675190391,0.00093071065237,-0.0013691474612,0.0298664465796,-0.0871155996531,-0.995750433901,18.3969411073,0.300214337223,-46.1172355374,1,0,0,0.926724873978,0.0798382259561,0.114807295939,-0.183672737788,0.00980694001316,0.0100474003971
2018-06-11 19:55:05.844709,0.000290770798871,0.000593350515276,-0.00178530352222,0.0298663586304,0.0872730870821,-0.0539194497179,0.00115545356008,0.000381444595994,-0.00138739154853,0.0297482291674,-0.087162248603,-0.995749878513,18.3897253018,0.304029537089,-46.120087658,1,0,0,0.926651462369,0.0797923158294,0.114931358941,-0.183755622902,0.0097534858678,0.010007279012
2018-06-11 19:55:06.094709,-0.000840888143129,0.000615426821196,-0.000748242210771,0.0298396012887,0.0871350394555,-0.0543228253266,0.000843465439111,0.000223067623904,-0.00145857893533,0.0297218628454,-0.087024605275,-0.995762575926,18.3873301796,0.317056530402,-46.1209550493,1,0,0,0.9267890584,0.079584784026,0.115067624296,-0.183869166948,0.00999726428407,0.0102115843501
2018-06-11 19:55:06.344709,-0.00100154239184,0.00038527064713,0.000739319200378,0.0297856620966,0.0870487146969,-0.0547127120864,0.000424722324808,0.000912715198171,-0.00151215155215,0.0296684863394,-0.0869387539112,-0.99577168776,18.3833604653,0.32824247306,-46.1224595566,1,0,0,0.926918468885,0.0793811003382,0.115234271587,-0.183872707245,0.0099590726222,0.0103347462331
2018-06-11 19:55:06.594709,0.000372131489425,0.000393104021613,-0.000663064568802,0.0297213926028,0.0870496972728,-0.0550772922328,0.000649642604912,0.000500366989847,-0.00120329817185,0.0296044485937,-0.0869398727478,-0.995773604205,18.3781855068,0.334122426671,-46.1244793931,1,0,0,0.926847163727,0.07949112134,0.115442440604,-0.183850813349,0.00974068261478,0.0101044758661
2018-06-11 19:55:06.844709,0.000426387720368,0.000413841972253,-0.00214803224709,0.0297387169438,0.0870180461102,-0.0554021001635,0.00108265982039,-0.000210916573582,-0.00100041342054,0.0296218015587,-0.0869083502427,-0.995775804107,18.3774129312,0.34089573288,-46.1247385296,1,0,0,0.926810221577,0.0795733201524,0.115551817114,-0.183941967432,0.00979755411788,0.0100307482406
2018-06-11 19:55:07.094709,3.39475618743e-05,0.000365119703879,-0.00144881915678,0.0298152939563,0.0869864890116,-0.0557375546562,0.00103434763482,0.000285497413084,-0.00137294642244,0.0296982483598,-0.0868768543502,-0.995776289009,18.3794729127,0.34860564286,-46.1238599051,1,0,0,0.926911881487,0.0794617680228,0.115571120259,-0.184000228903,0.00978469670007,0.0101697643373
2018-06-11 19:55:07.344709,-0.000205794703146,0.000207198875908,-0.00120731199631,0.029862917268,0.0869993783756,-0.0560723288939,0.000580630201915,0.000476690517656,-0.00134255648249,0.0297454485602,-0.0868894497076,-0.995773767325,18.3802828484,0.353802071633,-46.1234977729,1,0,0,0.926951553803,0.0794024926395,0.115596461239,-0.184049368838,0.00983787905146,0.0102485917399
2018-06-11 19:55:07.594709,-0.000603594825542,0.00025715565102,-0.00165364262788,0.0298368463948,0.0869775326676,-0.0563563767248,0.000518669908938,4.13840574189e-05,-0.00110177883072,0.0297194929692,-0.0868677427877,-0.995776343147,18.378177221,0.359271456115,-46.1242950222,1,0,0,0.926938559175,0.0793808953396,0.115677408829,-0.184144098256,0.00998855786066,0.0102794852917
2018-06-11 19:55:07.844709,-0.000110468666574,0.000527277662194,-0.001805599322,0.0298600255089,0.0868781761296,-0.056642878588,0.000753916781544,0.000221908488376,-0.00123954515284,0.0297429972765,-0.0867690413524,-0.995784274802,18.3775631893,0.368602221557,-46.1244651605,1,0,0,0.927016661542,0.0793572374083,0.11580275647,-0.184159036329,0.00984918805704,0.0102643206361
2018-06-11 19:55:08.094709,0.000141441415432,0.000315158201695,-0.00206177717745,0.0299904808644,0.0867899464402,-0.0569367047787,0.000697617282411,0.000379354070882,-0.00115192844741,0.0298730158719,-0.0866810378629,-0.99578807138,18.3819101092,0.377803943368,-46.1226585497,1,0,0,0.927129141583,0.0793637213118,0.115864909336,-0.18415552249,0.00978455014933,0.0102793358883
2018-06-11 19:55:08.344709,-0.000237923480022,7.15759084004e-05,-0.00188697185202,0.0300635886563,0.0868065591675,-0.0572157552196,0.000746726341253,0.000175973907159,-0.00114047395369,0.0299457382549,-0.0866974699352,-0.99578447339,18.3844497286,0.38199267206,-46.1216123367,1,0,0,0.927171838098,0.0793167905882,0.115855273719,-0.184206023479,0.00984916440457,0.0103616129467
2018-06-11 19:55:08.594709,-0.000231560480048,0.000411268245966,-0.00135656753312,0.029974689809,0.0868999746032,-0.0575050199473,0.000949569792526,0.000355309450376,-0.00123422413045,0.0298572149478,-0.0867905751368,-0.995779064762,18.3791581449,0.382711352667,-46.1237150956,1,0,0,0.927117072988,0.079218443146,0.115885352984,-0.184281956637,0.00979865550282,0.0104193398258
2018-06-11 19:55:08.844709,-0.000315490052017,0.000473567931815,-0.00123918027854,0.0298134251556,0.086930459798,-0.0577517642128,0.000788600014566,0.000263858209588,-0.000999332149725,0.0296966465847,-0.086820874748,-0.995781148762,18.3705360096,0.385441209083,-46.1271270851,1,0,0,0.927045674313,0.0791433143066,0.116024725713,-0.184342639181,0.00986012438761,0.0104120609922
2018-06-11 19:55:09.094709,-2.93643322413e-05,0.000126081755973,-0.0012727914213,0.0297330049857,0.0868708207832,-0.0579588176547,0.000412232504913,-0.00040746892948,-0.00119638538614,0.0296166331524,-0.0867615561417,-0.995788711882,18.3659227884,0.391513999795,-46.1289119161,1,0,0,0.927063702641,0.0791158592837,0.116207499922,-0.184305966808,0.00987107860644,0.0103164907632
2018-06-11 19:55:09.344709,0.000332753701222,0.000110672137483,-0.00128658064881,0.0297476044997,0.0868783525903,-0.0582109748268,0.000178164365653,-0.000545584040872,-0.0014995895253,0.0296310838765,-0.0867692588907,-0.995787739594,18.3654763058,0.39523935961,-46.1290580836,1,0,0,0.927080077852,0.0791020366181,0.116262838748,-0.184305363846,0.00980491279568,0.0102902651142
2018-06-11 19:55:09.594709,-8.72075129857e-05,0.000230612377344,-0.00134196881295,0.0297070033854,0.086941545186,-0.0584853297555,0.00038517010356,-0.000169494936298,-0.00121783635515,0.0295905829149,-0.0868321485227,-0.995783412417,18.3625621449,0.396998454059,-46.1302037768,1,0,0,0.927026954891,0.0790517021779,0.116279188505,-0.184415564168,0.00986016147245,0.0103744647432
2018-06-11 19:55:09.844709,3.57810868757e-05,0.000238579450074,-0.00146547337127,0.0295765511361,0.0869095362792,-0.0587550444405,0.000698301085083,2.27780779778e-05,-0.00107838239425,0.0294608300955,-0.0868001350064,-0.995790006009,18.3552025059,0.403188121344,-46.1330788565,1,0,0,0.927000194818,0.0790012409298,0.116463942829,-0.184456580476,0.00980244423319,0.0103398860844
2018-06-11 19:55:10.094709,0.000208173531844,0.000172939387246,-0.00166178085069,0.0295110254081,0.0868497298356,-0.0590227683332,0.000395037343401,0.000172294126304,-0.000961025379098,0.0293955309234,-0.0867406142672,-0.995797199388,18.3508844459,0.410519910794,-46.1347327298,1,0,0,0.927013378989,0.078971538591,0.116628760401,-0.184478070513,0.00979596262019,0.0103088192111
2018-06-11 19:55:10.344709,-0.000348779306376,-2.67777607754e-05,-0.00164971228412,0.0295919848693,0.0868346068853,-0.059245290304,0.000181733306573,0.000326967523436,-0.00065642790943,0.0294760614391,-0.0867256296537,-0.995796081456,18.3539648309,0.415101271313,-46.1334657756,1,0,0,0.92706361144,0.0789389703553,0.11661576621,-0.184541129457,0.00991774444,0.0104142525145
2018-06-11 19:55:10.594709,-0.00025595258306,8.62418067773e-05,-0.00163601060488,0.029673406787,0.0867763230934,-0.0594307253481,0.000501639117139,0.000329729171672,-0.000692127925563,0.0295573627268,-0.0866675338563,-0.995798672865,18.3568528058,0.421025370329,-46.1322629786,1,0,0,0.927144600105,0.0789187957606,0.116635406059,-0.184560525171,0.00985890045714,0.0104545457349
2018-06-11 19:55:10.844709,-3.34281232192e-05,0.000420622597193,-0.00156649894504,0.029634618803,0.086690700404,-0.0595967451816,0.000372585787149,0.000329726177138,-0.000642384229854,0.0295189538956,-0.0865822405844,-0.995807244347,18.3541323491,0.427592396487,-46.1332857208,1,0,0,0.927189977626,0.0788718338344,0.116748277663,-0.184584461573,0.0098450696276,0.0104582401268
2018-06-11 19:55:11.094709,-5.6410687077e-05,0.000168451902824,-0.00120232313408,0.0296616252338,0.0866705683232,-0.0597365950532,0.000158229802546,0.000462984489904,-0.000466780969501,0.0295459153043,-0.0865622185409,-0.995808141399,18.3545621878,0.430927344117,-46.1330833237,1,0,0,0.927240495874,0.0788277979546,0.116781449385,-0.184569626133,0.00984455431555,0.0104915188591
2018-06-11 19:55:11.344709,0.000158523069318,-0.000279753568642,-0.00146294762287,0.0297946634919,0.0867193578249,-0.0598905711656,0.000555478276221,0.000423545875407,-0.000645772410249,0.0296783103931,-0.0866107356787,-0.995799951418,18.3600062972,0.431732807247,-46.1309092551,1,0,0,0.927268151021,0.0788749986383,0.116726143216,-0.184545338365,0.00972943775844,0.0104781102816
2018-06-11 19:55:11.594709,-0.000286128793324,-0.000201015969467,-0.00188300769275,0.0297022246145,0.0867941786182,-0.0600609353743,0.000712236738095,-8.71578849243e-05,-0.000727930680375,0.0295860693573,-0.0866852297998,-0.995796263704,18.3558836262,0.431257841442,-46.132553254,1,0,0,0.927167216604,0.0788657522941,0.116758945558,-0.184647928679,0.00985919279619,0.0104818862873
2018-06-11 19:55:11.844709,-0.000378452273177,7.15892841983e-05,-0.00136279244123,0.0294943175532,0.0868615811346,-0.0602174967606,0.000456726381792,-0.00025781507591,-0.000693136519563,0.0293789161995,-0.0867524361392,-0.995796647291,18.3455561591,0.430381066852,-46.1366698642,1,0,0,0.927069066422,0.0787618384849,0.116864442994,-0.184700677833,0.00992069988756,0.0104819957856
2018-06-11 19:55:12.094709,0.000433434023987,0.000294354518305,-0.00153689400365,0.0295622867986,0.086866779375,-0.0603730030718,0.000310215531582,0.00022309176501,-0.00086716229814,0.029446480216,-0.0867576095371,-0.995794197663,18.3468289938,0.432312509966,-46.1361463463,1,0,0,0.927091168684,0.078790373721,0.116871271538,-0.18467185683,0.00972591631094,0.0104405317881
2018-06-11 19:55:12.344709,0.000272125287164,0.000377107549327,-0.00242676533624,0.0296602168648,0.0867762660273,-0.0605303591923,0.000226647884812,0.00022591738725,-0.000824726085928,0.0295440929489,-0.0866673865184,-0.995799079746,18.3510377458,0.439086462582,-46.1344078956,1,0,0,0.92714619843,0.0788493073242,0.116902589824,-0.184730958376,0.00979097107375,0.0104546973817
2018-06-11 19:55:12.594709,-0.000106100899217,5.07862582661e-05,-0.00202495967203,0.0296112439249,0.0867322663267,-0.0607024030886,0.000282910719971,0.00010377153082,-0.000649759703295,0.029495638996,-0.0866235189853,-0.995804312724,18.3485663387,0.44452373387,-46.1353385951,1,0,0,0.927186643384,0.0787705115073,0.117003256477,-0.18474831734,0.00985789219042,0.0104966968101
2018-06-11 19:55:12.844709,0.000127567590443,-0.000285553011497,-0.00168866656634,0.0297167285355,0.0868118901994,-0.0608951767612,0.000356269143607,0.000501434216522,-0.000858379822677,0.0296006224622,-0.0867028940555,-0.995794355078,18.3520118966,0.444381108345,-46.1339698967,1,0,0,0.927210749495,0.0787555166204,0.116939157182,-0.184726002862,0.00972403874109,0.0105298162491
2018-06-11 19:55:13.094709,-0.00010706770809,-0.000112169740829,-0.00217188570991,0.0298024065136,0.0867922836602,-0.0610482553161,0.000295840862009,0.000316270759757,-0.000942927625253,0.0296858257683,-0.0866834127613,-0.995793552864,18.3554952391,0.447549040646,-46.1325534523,1,0,0,0.92723584018,0.0787802230557,0.116910893961,-0.184791469966,0.0097984792015,0.0105720294585
2018-06-11 19:55:13.344709,-1.91653883607e-05,0.00021090917628,-0.00164385480597,0.0296858305212,0.0866773381636,-0.0611479076279,0.000508678649294,-0.000188603005264,-0.000442441837263,0.0295699114335,-0.0865687944162,-0.99580696982,18.349795476,0.454481893059,-46.134752771,1,0,0,0.92729155147,0.0786773959329,0.117070105944,-0.184800671035,0.00983717817259,0.0105834188119
2018-06-11 19:55:13.594709,0.000238037154954,0.000175420923025,-0.00093048020612,0.0296805535378,0.0867206543583,-0.0612432529224,0.000877681955858,-0.000213805461781,-0.000202262268236,0.0295645499785,-0.0866119103191,-0.995803389277,18.3488858534,0.454364542429,-46.135116424,1,0,0,0.927307547129,0.0786101902187,0.11706253575,-0.184778409701,0.00974222476768,0.0106140169252
