,user_acc_x(G),user_acc_y(G),user_acc_z(G),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),LabelOnTable,LabelWalking,LabelRunning
2018-06-11 19:54:59.094709,-0.00068241666666666667,0.00099366666666666679,-0.0016760833333333335,0.0306965,0.0874200833333,-0.0372485833333,0.00137958333333,0.00031675,-0.00307391666667,0.0305743333333,-0.0873090833333,-0.995711916667,18.4981064167,0.0138836666667,-46.0777256667,1,0,0
2018-06-11 19:54:59.344709,-0.00078107692307692296,0.00048415384615384602,-0.0010497692307692306,0.0304914615385,0.0874390769231,-0.0380901538462,0.001662,0.00114346153846,-0.00334953846154,0.0303702307692,-0.0873276923077,-0.995716461538,18.4852407692,0.0278899230769,-46.0828826923,1,0,0
2018-06-11 19:54:59.594709,-0.00020675000000000001,0.00069424999999999999,-0.0017719166666666671,0.0306198333333,0.0875101666667,-0.0388854166667,0.0016675,0.000908416666667,-0.003538,0.03049775,-0.0873983333333,-0.9957065,18.487329,0.0379385833333,-46.0820376667,1,0,0
2018-06-11 19:54:59.844709,-0.00093230769230769246,0.00093253846153846165,-0.0022574615384615385,0.0305372307692,0.0874758461538,-0.039715,0.00125323076923,0.00144146153846,-0.00326476923077,0.0304158461538,-0.0873641538462,-0.995711923077,18.4807623846,0.0529826153846,-46.0846563077,1,0,0
2018-06-11 19:55:00.094709,-0.00080383333333333316,0.00050500000000000002,-0.0011200833333333332,0.0303045833333,0.0873024166667,-0.0404591666667,0.00137575,0.00035975,-0.00278866666667,0.0301845833333,-0.0871914166667,-0.995734083333,18.4673888333,0.0743813333333,-46.0899880833,1,0,0
2018-06-11 19:55:00.344709,-0.0001790769230769231,0.00033476923076923088,-0.0017291538461538464,0.0302428461538,0.0874717692308,-0.0412279230769,0.00122046153846,0.00102038461538,-0.00263230769231,0.0301227692308,-0.0873602307692,-0.995721230769,18.4604518462,0.0796049230769,-46.0927578462,1,0,0
2018-06-11 19:55:00.594709,-0.00056933333333333337,0.00083258333333333318,-0.00147175,0.0303070833333,0.08744225,-0.0419453333333,0.00152833333333,0.000799833333333,-0.00290183333333,0.0301865833333,-0.087331,-0.995721833333,18.46090575,0.0929201666667,-46.0925515833,1,0,0
2018-06-11 19:55:00.844709,-0.00056776923076923085,0.0011495384615384614,-0.0019676153846153845,0.0302263846154,0.0874520769231,-0.0427148461538,0.00167753846154,0.000282769230769,-0.00286215384615,0.0301062307692,-0.0873405384615,-0.995723307692,18.4541818462,0.105107615385,-46.0952183077,1,0,0
2018-06-11 19:55:01.094709,-0.00038174999999999993,7.1333333333333351e-05,-0.0011858333333333332,0.0301069166667,0.0874695,-0.0434026666667,0.00148275,0.000806583333333,-0.00262758333333,0.0299873333333,-0.0873579166667,-0.995725666667,18.4455861667,0.116903583333,-46.09863,1,0,0
2018-06-11 19:55:01.344709,0.00037399999999999998,0.00071284615384615375,-0.0014036153846153847,0.0301673076923,0.0875048461538,-0.0441163846154,0.00113830769231,0.000616923076923,-0.00244276923077,0.0300472307692,-0.0873932307692,-0.995720461538,18.4446447692,0.126961615385,-46.0989796154,1,0,0
2018-06-11 19:55:01.594709,-0.00061991666666666662,0.00044858333333333339,-0.0017614999999999998,0.03022775,0.0875278333333,-0.04479325,0.00144075,0.000823416666667,-0.00296033333333,0.0301075833333,-0.087416,-0.995716916667,18.4455119167,0.1375475,-46.0986016667,1,0,0
2018-06-11 19:55:01.844709,-0.00040823076923076924,0.00072215384615384622,-0.0019281538461538464,0.0302218461538,0.0874849230769,-0.0454822307692,0.00158253846154,0.000221923076923,-0.00288853846154,0.0301019230769,-0.0873733846154,-0.995720846154,18.4423041538,0.150954615385,-46.0998434615,1,0,0
2018-06-11 19:55:02.094709,-0.00029083333333333332,0.00049016666666666664,-0.0019886666666666668,0.03023075,0.0875340833333,-0.0461819166667,0.00181966666667,0.000494583333333,-0.00265158333333,0.0301103333333,-0.087422,-0.99571625,18.4394851667,0.161071083333,-46.1009369167,1,0,0
2018-06-11 19:55:02.344709,-0.00050323076923076927,0.00091969230769230778,-0.0012067692307692304,0.0301432307692,0.0875712307692,-0.0469063076923,0.000627923076923,0.000407615384615,-0.002859,0.0300230769231,-0.0874593846154,-0.995715538462,18.4328546923,0.171058076923,-46.103552,1,0,0
2018-06-11 19:55:02.594709,-0.00072208333333333358,0.00032841666666666669,-0.0018044166666666666,0.0299803333333,0.0875055833333,-0.0475110833333,0.00105383333333,-0.000355583333333,-0.00270166666667,0.0298611666667,-0.08739375,-0.995726083333,18.4231776667,0.184670666667,-46.1073684167,1,0,0
2018-06-11 19:55:02.844709,-0.00039969230769230761,0.00082784615384615405,-0.0018987692307692308,0.0298528461538,0.0874897692308,-0.0481176153846,0.00161515384615,0.000271538461538,-0.00238353846154,0.0297341538462,-0.0873782307692,-0.995731461538,18.4139257692,0.195558769231,-46.1110195385,1,0,0
2018-06-11 19:55:03.094709,7.4583333333333362e-05,0.00068566666666666678,-0.0018689166666666665,0.0299045,0.0874809166667,-0.04871875,0.00134633333333,0.000657833333333,-0.00267008333333,0.0297855,-0.0873694166667,-0.995730666667,18.4134729167,0.20620375,-46.111153,1,0,0
2018-06-11 19:55:03.344709,-0.00050846153846153847,0.00071907692307692308,-0.0016416153846153848,0.0300456153846,0.0874086923077,-0.0492975384615,0.00145930769231,0.000715846153846,-0.00184430769231,0.029926,-0.0872971538462,-0.995732615385,18.4178825385,0.219657692308,-46.1093296154,1,0,0
2018-06-11 19:55:03.594709,-0.00043858333333333331,0.00019883333333333333,-0.0016920833333333334,0.0298744166667,0.0874340833333,-0.0497901666667,0.00117658333333,-9.3e-05,-0.00190091666667,0.02975575,-0.08732275,-0.995735583333,18.4086494167,0.227083,-46.1129816667,1,0,0
2018-06-11 19:55:03.844709,-0.00029015384615384618,0.00041407692307692315,-0.0018902307692307693,0.0298653076923,0.0874006923077,-0.0503016923077,0.000904846153846,0.000432538461538,-0.00187207692308,0.0297466153846,-0.0872893076923,-0.995738846154,18.4056056923,0.236935769231,-46.1141469231,1,0,0
2018-06-11 19:55:04.094709,-0.0006020000000000001,0.00030483333333333333,-0.00085500000000000018,0.0298035833333,0.0874103333333,-0.0507589166667,0.000851583333333,0.000491583333333,-0.00204258333333,0.0296853333333,-0.0872991666667,-0.99573975,18.4004786667,0.244629083333,-46.1161534167,1,0,0
2018-06-11 19:55:04.344709,0.00030030769230769228,0.00060892307692307689,-0.0013683846153846155,0.0297975384615,0.0873484615385,-0.0513091538462,0.00125607692308,0.000317769230769,-0.00230623076923,0.0296796923077,-0.0872376153846,-0.995745384615,18.397347,0.256468692308,-46.1173372308,1,0,0
2018-06-11 19:55:04.594709,0.00025199999999999995,0.00020808333333333334,-0.0018907500000000001,0.029936,0.0872124166667,-0.0518270833333,0.000780583333333,0.000105666666667,-0.00190166666667,0.0298179166667,-0.0871018333333,-0.995753,18.40143925,0.27083875,-46.1156224167,1,0,0
2018-06-11 19:55:04.844709,-0.00091238461538461536,0.00064984615384615385,-0.0016620000000000001,0.0299685384615,0.0872506923077,-0.05225,0.000855153846154,0.000288461538462,-0.00177061538462,0.02985,-0.08714,-0.995748692308,18.4020473077,0.277136538462,-46.1153430769,1,0,0
2018-06-11 19:55:05.094709,-0.0002729166666666667,0.00046349999999999999,-0.0018018333333333335,0.0299995833333,0.08711875,-0.05269025,0.000536416666667,0.000341916666667,-0.001776,0.02988125,-0.08700875,-0.99575925,18.40126925,0.290482083333,-46.115571,1,0,0
2018-06-11 19:55:05.344709,-0.00045023076923076923,0.00043769230769230772,-0.0020757692307692309,0.0300924615385,0.0871061538462,-0.0531309230769,0.000955153846154,0.000342461538462,-0.00172684615385,0.0299736923077,-0.0869960769231,-0.995757769231,18.4036742308,0.298856923077,-46.1145576154,1,0,0
2018-06-11 19:55:05.594709,0.00013341666666666661,-8.0666666666666671e-05,-0.0015626666666666668,0.0299493333333,0.0872225,-0.0535271666667,0.000380333333333,0.00111191666667,-0.00130908333333,0.0298310833333,-0.0871118333333,-0.99575175,18.3951995833,0.30039825,-46.1179286667,1,0,0
2018-06-11 19:55:05.844709,-3.9384615384615432e-05,0.00070376923076923069,-0.0016223846153846154,0.0299052307692,0.0872766923077,-0.0539183076923,0.00146038461538,0.000235230769231,-0.00143376923077,0.0297869230769,-0.0871659230769,-0.995748461538,18.3916468462,0.303867846154,-46.1193227692,1,0,0
2018-06-11 19:55:06.094709,-0.00038299999999999988,0.00060041666666666663,-0.00108975,0.0298039166667,0.0871276666667,-0.0543245833333,0.000673666666667,0.000291166666667,-0.00143775,0.0296863333333,-0.0870171666667,-0.99576425,18.3855253333,0.31733425,-46.1216726667,1,0,0
2018-06-11 19:55:06.344709,-0.0015469230769230772,0.00031776923076923079,0.0012256153846153845,0.0298155384615,0.0870587692308,-0.0547099230769,0.000428,0.000948307692308,-0.001501,0.0296982307692,-0.0869488461538,-0.995769923077,18.3849003846,0.327907538462,-46.1218477692,1,0,0
2018-06-11 19:55:06.594709,0.0009053333333333334,0.00049808333333333334,-0.0012064999999999999,0.029696,0.0870426666667,-0.0550809166667,0.00079475,0.000357166666667,-0.00123941666667,0.0295791666667,-0.0869328333333,-0.995775,18.3768975,0.334286666667,-46.1249921667,1,0,0
2018-06-11 19:55:06.844709,2.6846153846153841e-05,0.00033153846153846151,-0.0016565384615384615,0.0297627692308,0.087015,-0.0553982307692,0.000849923076923,2.56153846154e-05,-0.000960307692308,0.0296457692308,-0.0869053076923,-0.995775307692,18.3785506923,0.341159153846,-46.1242824615,1,0,0
2018-06-11 19:55:07.094709,0.00021224999999999998,0.00037541666666666669,-0.0017996666666666666,0.0297904166667,0.0870036666667,-0.0557410833333,0.00127475,-1.91666666667e-05,-0.00139041666667,0.0296734166667,-0.086894,-0.995775583333,18.3783985,0.347798083333,-46.1242946667,1,0,0
2018-06-11 19:55:07.344709,-0.00015215384615384613,0.00028438461538461527,-0.0010341538461538463,0.029888,0.08697,-0.0560694615385,0.000401769230769,0.000819846153846,-0.00136753846154,0.0297705384615,-0.0868601538462,-0.995775538462,18.3812921538,0.355029076923,-46.123086,1,0,0
2018-06-11 19:55:07.594709,-0.00081766666666666663,0.00011966666666666667,-0.0016710833333333334,0.0298149166667,0.08701125,-0.0563585,0.00060125,-0.000309333333333,-0.00103033333333,0.0296975,-0.0869013333333,-0.995774083333,18.3773346667,0.357963833333,-46.12464075,1,0,0
2018-06-11 19:55:07.844709,0.00014630769230769235,0.00066561538461538472,-0.0018803076923076926,0.0298743076923,0.0868507692308,-0.0566415384615,0.000760076923077,0.000548461538462,-0.00134538461538,0.0297573846154,-0.0867417692308,-0.995786230769,18.3780826923,0.369579923077,-46.1242508462,1,0,0
2018-06-11 19:55:08.094709,-5.1583333333333331e-05,0.00024233333333333331,-0.001968583333333333,0.0299874166667,0.08680225,-0.0569371666667,0.000642416666667,0.00010875,-0.00103191666667,0.0298698333333,-0.08669325,-0.995787083333,18.3818565833,0.377455583333,-46.12268225,1,0,0
2018-06-11 19:55:08.344709,-0.00015641666666666666,3.4499999999999971e-05,-0.0019448333333333334,0.0300541666667,0.0868125,-0.0572161666667,0.000801,0.000362583333333,-0.00125666666667,0.0299364166667,-0.0867034166667,-0.99578425,18.383962,0.3816515,-46.1218096667,1,0,0
2018-06-11 19:55:08.594709,-0.00022523076923076926,0.00056146153846153846,-0.0013523076923076924,0.0299953846154,0.0868793846154,-0.0575041538462,0.000933692307692,0.000269615384615,-0.00113161538462,0.0298778461538,-0.0867700769231,-0.995780230769,18.3801730769,0.383552923077,-46.1233038462,1,0,0
2018-06-11 19:55:08.844709,-0.00034025,0.00024916666666666674,-0.0012040833333333333,0.0297844166667,0.0869574166667,-0.0577520833333,0.000754666666667,0.00025125,-0.00108525,0.0296676666667,-0.0868476666667,-0.995779666667,18.3690905833,0.384430916667,-46.1277110833,1,0,0
2018-06-11 19:55:09.094709,-5.4923076923076913e-05,0.00036092307692307693,-0.0013179230769230768,0.0297665384615,0.0868464615385,-0.0579603846154,0.000481615384615,-0.000323538461538,-0.00113023076923,0.0296501538462,-0.0867373846154,-0.995789846154,18.3676372308,0.392380615385,-46.128222,1,0,0
2018-06-11 19:55:09.344709,0.00043724999999999998,-7.3166666666666679e-05,-0.0012539166666666666,0.0297136666667,0.0868943333333,-0.0582065,0.000101666666667,-0.000652416666667,-0.00153741666667,0.0295971666667,-0.0867850833333,-0.995787333333,18.3637035833,0.394678833333,-46.1297686667,1,0,0
2018-06-11 19:55:09.594709,-0.00024723076923076917,0.00032899999999999997,-0.0013622307692307694,0.0297369230769,0.0869346923077,-0.0584926923077,0.000442615384615,-9.77692307692e-05,-0.00122161538462,0.0296204615385,-0.0868253846154,-0.995783153846,18.3641469231,0.397277076923,-46.1295703846,1,0,0
2018-06-11 19:55:09.844709,0.00019425000000000001,0.00022166666666666659,-0.0014322500000000001,0.0295553333333,0.0869106666667,-0.0587461666667,0.000671416666667,3.61666666667e-05,-0.0010225,0.0294396666667,-0.08680125,-0.9957905,18.3540625,0.403046,-46.133534,1,0,0
2018-06-11 19:55:10.094709,0.00010807692307692307,0.0001446923076923077,-0.0017476153846153846,0.0295192307692,0.0868496153846,-0.0590308461538,0.000398307692308,4.84615384615e-05,-0.00106730769231,0.0294036923077,-0.0867404615385,-0.995797,18.3513605385,0.410671769231,-46.1345418462,1,0,0
2018-06-11 19:55:10.344709,-0.00033541666666666675,-2.1666666666667555e-06,-0.00147675,0.0295993333333,0.0868365833333,-0.05924025,0.000182,0.000553333333333,-0.00051825,0.0294834166667,-0.0867276666667,-0.995795666667,18.3542651667,0.414896083333,-46.133348,1,0,0
2018-06-11 19:55:10.594709,-0.00019046153846153849,0.00010261538461538465,-0.001906692307692308,0.0296513846154,0.0867731538462,-0.0594316923077,0.000520076923077,3.83076923077e-05,-0.000831153846154,0.0295353846154,-0.0866643076923,-0.995799615385,18.3558361538,0.421194,-46.1326662308,1,0,0
2018-06-11 19:55:10.844709,-0.00014674999999999999,0.00035433333333333329,-0.0012206666666666666,0.0296660833333,0.0866913333333,-0.0595990833333,0.000322416666667,0.00063375,-0.0005345,0.0295503333333,-0.0865829166667,-0.99580625,18.35560575,0.427630833333,-46.1326988333,1,0,0
2018-06-11 19:55:11.094709,7.2846153846153888e-05,0.00026246153846153851,-0.0015727692307692307,0.0296296153846,0.086677,-0.0597332307692,0.000236846153846,0.000194692307692,-0.000523307692308,0.029514,-0.0865686153846,-0.995808538462,18.3530488462,0.430532076923,-46.1336893077,1,0,0
2018-06-11 19:55:11.344709,2.9583333333333315e-05,-0.00036008333333333335,-0.0011284166666666667,0.0298171666667,0.08670325,-0.05989225,0.000468166666667,0.000627083333333,-0.00064225,0.02970075,-0.0865946666667,-0.995800666667,18.3611004167,0.432521833333,-46.1304665,1,0,0
2018-06-11 19:55:11.594709,-0.000156,-0.00017492307692307688,-0.0021340769230769234,0.0296968461538,0.0868189230769,-0.0600627692308,0.000778846153846,-0.000221384615385,-0.000692769230769,0.0295806923077,-0.0867099230769,-0.995794307692,18.3555546154,0.430186538462,-46.1326942308,1,0,0
2018-06-11 19:55:11.844709,-0.00051849999999999997,0.00012133333333333333,-0.00121225,0.0294805833333,0.0868328333333,-0.0602120833333,0.0004385,-0.000178666666667,-0.000746583333333,0.02936525,-0.08672375,-0.9957995,18.3450243333,0.431509,-46.13687075,1,0,0
2018-06-11 19:55:12.094709,0.00058546153846153839,0.00017369230769230767,-0.0016043076923076926,0.0295902307692,0.086893,-0.0603803076923,0.000265769230769,0.000177923076923,-0.000810923076923,0.0294743076923,-0.0867837692308,-0.995791153846,18.3480123846,0.431386538462,-46.1356844615,1,0,0
2018-06-11 19:55:12.344709,0.00012008333333333333,0.00054316666666666673,-0.0024015833333333337,0.0296283333333,0.0867585833333,-0.06052375,0.000327416666667,0.000253916666667,-0.000878916666667,0.0295123333333,-0.08664975,-0.9958015,18.3496528333,0.43960525,-46.13495375,1,0,0
2018-06-11 19:55:12.594709,2.3538461538461543e-05,-0.00012984615384615386,-0.0020523846153846152,0.0296353846154,0.0867379230769,-0.0607060769231,0.000152153846154,8.55384615385e-05,-0.000593923076923,0.0295196923077,-0.0866291538462,-0.995803153846,18.3496332308,0.444509384615,-46.1349143846,1,0,0
2018-06-11 19:55:12.844709,4.1583333333333359e-05,-0.00011058333333333332,-0.0016296666666666664,0.0297085833333,0.0868184166667,-0.0608953333333,0.00047975,0.000509583333333,-0.000920583333333,0.0295925,-0.0867094166667,-0.995794,18.351638,0.443909666667,-46.13412325,1,0,0
2018-06-11 19:55:13.094709,-7.2615384615384607e-05,-0.00027961538461538466,-0.0022679230769230767,0.0297933076923,0.0867762307692,-0.061045,0.000213615384615,0.000321153846154,-0.000875769230769,0.0296767692308,-0.0866673846154,-0.995795230769,18.3551080769,0.448401692308,-46.132699,1,0,0
2018-06-11 19:55:13.344709,-1.3166666666666679e-05,0.00038316666666666664,-0.0015250833333333334,0.0297059166667,0.0866988333333,-0.0611524166667,0.000532333333333,-0.000208166666667,-0.000505416666667,0.0295899166667,-0.08659025,-0.9958045,18.35067725,0.4533925,-46.1344128333,1,0,0
2018-06-11 19:55:13.594709,0.00021738461538461538,-1.5076923076923059e-05,-0.0010507692307692306,0.0296601538462,0.0866976923077,-0.0612394615385,0.000906846153846,-0.000179692307692,-0.000155076923077,0.0295442307692,-0.086589,-0.995806,18.3479762308,0.455547615385,-46.1354666154,1,0,0
2018-06-11 19:55:13.844709,-0.00040866666666666661,0.00023058333333333337,-0.00093216666666666665,0.0296959166667,0.0868124166667,-0.0613493333333,0.000864916666667,-0.00030575,-0.0006325,0.02957975,-0.0867034166667,-0.995794833333,18.3497221667,0.4517015,-46.1348095833,1,0,0
2018-06-11 19:55:14.094709,-0.00043776923076923083,-0.00018707692307692305,-0.0012530769230769232,0.0295978461538,0.0867122307692,-0.0614756923077,0.000815307692308,5.62307692308e-05,-0.000770923076923,0.0294823076923,-0.0866036153846,-0.995806384615,18.3444335385,0.458791615385,-46.1368431538,1,0,0
2018-06-11 19:55:14.344709,6.9749999999999974e-05,0.00016258333333333332,-0.0015419166666666665,0.0296914166667,0.08673525,-0.0616183333333,0.000576333333333,0.00021575,-0.000509666666667,0.0295753333333,-0.0866266666667,-0.99580175,18.34778425,0.4600105,-46.1354980833,1,0,0
2018-06-11 19:55:14.594709,-0.00010653846153846152,-5.415384615384617e-05,-0.0020308461538461535,0.0297699230769,0.0867407692308,-0.0617106153846,0.000374461538462,4.86923076923e-05,-0.000241,0.0296536153846,-0.0866323846154,-0.995799076923,18.3512764615,0.461515846154,-46.1340934615,1,0,0
2018-06-11 19:55:14.844709,-0.00033608333333333336,0.00025700000000000001,-0.0012326666666666668,0.0296549166667,0.0867725,-0.0617730833333,0.000371333333333,-0.00014525,-0.000376166666667,0.0295390833333,-0.08666375,-0.995799583333,18.3456623333,0.4604685,-46.1363368333,1,0,0
2018-06-11 19:55:15.094709,-4.6846153846153826e-05,4.6153846153847273e-07,-0.0015773076923076925,0.0296097692308,0.0868451538462,-0.0618888461538,0.000680153846154,-0.000120923076923,-0.000524307692308,0.0294938461538,-0.0867360769231,-0.995794615385,18.3425947692,0.459360769231,-46.1375679231,1,0,0
2018-06-11 19:55:15.344709,6.416666666666669e-06,-7.5666666666666699e-05,-0.0013812499999999999,0.0295933333333,0.0868955,-0.0620370833333,0.000791583333333,-0.000593416666667,-0.000770083333333,0.0294773333333,-0.0867863333333,-0.995790833333,18.3417969167,0.459645583333,-46.1378826667,1,0,0
2018-06-11 19:55:15.594709,-0.00031107692307692309,0.00019846153846153855,-0.001256769230769231,0.0292209230769,0.0868520769231,-0.0621465384615,0.000163923076923,-0.000127923076923,-0.000494538461538,0.0291068461538,-0.0867428461538,-0.995805461538,18.3238853846,0.463562769231,-46.1449590769,1,0,0
2018-06-11 19:55:15.844709,0.00022391666666666664,-0.00025324999999999995,-0.0010758333333333334,0.0293376666667,0.0868476666667,-0.0622118333333,-0.000126916666667,0.0007265,-0.000143166666667,0.0292229166667,-0.0867384166667,-0.995802416667,18.32855975,0.46459125,-46.1430930833,1,0,0
2018-06-11 19:55:16.094709,-6.3307692307692303e-05,-0.00029684615384615394,-0.0019216923076923078,0.0294675384615,0.0869263846154,-0.0622593076923,0.000294076923077,0.000519615384615,-0.000139692307692,0.0293518461538,-0.0868168461538,-0.995791846154,18.3345526923,0.462143538462,-46.1407364615,1,0,0
2018-06-11 19:55:16.344709,-0.00012925000000000002,0.00017233333333333334,-0.0013008333333333335,0.0295745,0.0867371666667,-0.06226775,-7.15e-05,0.000191916666667,7.525e-05,0.0294591666667,-0.0866285833333,-0.995805,18.3396109167,0.470526,-46.13864175,1,0,0
2018-06-11 19:55:16.594709,-0.00015999999999999996,-0.00010592307692307695,-0.0017346153846153844,0.029664,0.0867042307692,-0.0622775384615,0.000103307692308,0.000191230769231,-0.000187307692308,0.0295482307692,-0.0865956153846,-0.995805307692,18.3438473846,0.472623461538,-46.1369373846,1,0,0
2018-06-11 19:55:16.844709,-0.00017699999999999999,0.00014883333333333331,-0.0015219999999999999,0.029657,0.0867075,-0.0622968333333,0.000432166666667,1.225e-05,2.68333333333e-05,0.02954125,-0.08659875,-0.995805083333,18.3435083333,0.472721416667,-46.1370699167,1,0,0
2018-06-11 19:55:17.094709,-8.1384615384615382e-05,0.00015415384615384615,-0.0011686923076923079,0.0296856153846,0.0867368461538,-0.0623768461538,0.000492307692308,0.000269384615385,-0.000482307692308,0.0295696923077,-0.0866281538462,-0.995801846154,18.344199,0.472630230769,-46.1367962308,1,0,0
2018-06-11 19:55:17.344709,-0.00049775000000000004,9.1249999999999982e-05,-0.0012233333333333334,0.0295576666667,0.08665475,-0.0624466666667,0.000242166666667,-0.000168833333333,-0.00048025,0.02944225,-0.0865463333333,-0.99581275,18.3384933333,0.47757625,-46.1390139167,1,0,0
2018-06-11 19:55:17.594709,-0.00025192307692307688,-7.892307692307692e-05,-0.0016216923076923077,0.0294206923077,0.0867184615385,-0.0624853076923,0.000461153846154,1.77692307692e-05,-4.31538461538e-05,0.0293059230769,-0.0866096923077,-0.995811076923,18.3319987692,0.475754846154,-46.1416133077,1,0,0
2018-06-11 19:55:17.844709,0.00043766666666666666,0.00061649999999999997,-0.0016395833333333334,0.0293626666667,0.0866815833333,-0.0625279166667,0.000390416666667,8.98333333333e-05,-1.49166666667e-05,0.0292483333333,-0.0865731666667,-0.995815916667,18.3280318333,0.477186333333,-46.1431731667,1,0,0
2018-06-11 19:55:18.094709,0.00019869230769230768,-7.2384615384615421e-05,-0.0012224615384615384,0.0294333846154,0.0866034615385,-0.0625991538462,0.000202538461538,1.27692307692e-05,-0.000354076923077,0.0293189230769,-0.0864953076923,-0.995820769231,18.3314717692,0.482690615385,-46.1417509231,1,0,0
2018-06-11 19:55:18.344709,-0.00014799999999999999,0.00025591666666666677,-0.0013325833333333332,0.0294426666667,0.086649,-0.0625784166667,0.00019175,-4.08333333333e-06,9.34166666667e-05,0.0293278333333,-0.08654075,-0.995816416667,18.3323109167,0.479946833333,-46.1414456667,1,0,0
2018-06-11 19:55:18.594709,-0.00034269230769230769,0.00010438461538461537,-0.0011743076923076924,0.0295353846154,0.0867422307692,-0.062577,-6.73846153846e-05,0.000252769230769,6.83076923077e-05,0.02942,-0.0866333846154,-0.995805769231,18.3365950769,0.475914692308,-46.1397849231,1,0,0
2018-06-11 19:55:18.844709,0.00018900000000000001,-0.00027033333333333331,-0.0015770000000000001,0.0294595,0.0867196666667,-0.06256475,0.000259666666667,-0.000451333333333,0.000119166666667,0.0293444166667,-0.0866109166667,-0.99581,18.3330026667,0.476854583333,-46.1412021667,1,0,0
2018-06-11 19:55:19.094709,0.00046192307692307689,-0.00044599999999999994,-0.00070576923076923074,0.0295594615385,0.0866656923077,-0.062579,0.000154615384615,0.000166076923077,0.000253615384615,0.0294443076923,-0.0865570769231,-0.995811538462,18.3365023077,0.480139076923,-46.1397775385,1,0,0
